Page	Head_Coord	Height	Text
22	328	10.0	たぬ ふぃぢゃい まーし しん あかん む
22	328	10.0	のー、っうぃーんかい ふぃっぱいねー あち
22	328	10.0	ゅさ。（蓋が左回りにしても開かないものは上
22	328	10.0	に引っ張ると開くよ）。
23	72	14.3	あちらすん 〈食べ物を暖める〉【活】あちら
23	85	10.0	ちゃん、あちらさん、あちらち 【例】ちぬーぬ
23	85	10.0	 カレー あちらち かむん。（昨日のカレー
23	85	10.0	を暖めて食べる）。なちぇー むのー あちら
23	85	10.0	ち うちきとーかんねー、しーてぃ かまらん
23	85	10.0	 ないん どー。（夏は食べ物は暖めておかな
23	85	10.0	いと、腐って食べられなくなるよ）。
23	72	14.3	あちりーん 〈熱くなる〉【活】あちりたん、あ
23	85	10.0	ちりらん、あちりてぃ 【例】ちゅーしゃじょー
23	85	10.0	ぬ くるまんかい むどぅいねー、くるまぬ 
23	85	10.0	あちりてぃ ふぁーふぁーっし まーん さー
23	85	10.0	ららん、ぬいん ならん。（駐車場の車に戻る
23	85	10.0	と、車が熱くなってぢりぢりしてどこも触れな
23	85	10.0	い、乗るのもできない）。
23	72	14.3	あちれーゆん 〈注文して仕立てる〉【活】あ
23	85	10.0	ちれーたん、あちれーらん、あちれーてぃ 【例】
23	85	10.0	あちれーむん（注文して仕立てたもの）。ばさ
23	85	10.0	ーぢん あちれーり。（芭蕉布の着物を注文し
23	85	10.0	て仕立てなさい）。びんがたぢのー あちれー
23	85	10.0	てぃー？（紅型の着物は注文したか）。
23	72	14.3	あっく すん 〈（上から目線で）叱りつけ
23	85	10.0	る、怒鳴る〉【活】〜さん、〜さん、〜っし 【例】
23	85	10.0	しゃちょーんかい うすまさ あっくむっく 
23	85	10.0	さってぃ よー。（社⻑にさんざん怒鳴られて
23	85	10.0	ねえ）。じゅんさんかい／しーじゃかたんかい
23	85	10.0	／しんしーんかい／いさんかい うすまさ あ
23	85	10.0	っくむっく さった さー。（警官に／目上の
23	85	10.0	人に／先生に／医者にさんざん叱りつけられた
23	85	10.0	よ）。いさんかい あびらってぃ あっく さ
23	85	10.0	ったん。（医者に怒鳴られて叱りつけられた）。
23	72	14.3	あった〜〈急〉 【例】っやーや っちゅぬ 
23	85	10.0	みみぬ すばんぢ あったあびーっし たまし
23	85	10.0	 ぬぎたっさー。（おまえは人の耳の側で急に
23	85	10.0	大声を出してびっくりしたよ）。なま やーん
23	85	10.0	かい けーいんちどぅ そーたしが、あったぶ
23	85	10.0	いっし かさん ねーらん、じゃーふぇー そ
23	85	10.0	ーっさー。（今家に帰ろうとしていたが、急に
23	85	10.0	雨が降って傘もない、困っているよ）。あいえ
23	328	10.0	ーなー！ ちゅーや あさから てぃーだ く
23	328	10.0	ゎらくゎら そーたくとぅ うーどぅから し
23	328	10.0	んたくむんから ふかんかい ふちゃしが／ふ
23	328	10.0	ちぇーしが、あったぶいっし なまから やー
23	328	10.0	んかい むどぅりわどぅ ないる。（しまった！
23	328	10.0	 今日は朝から太陽がカンカン照っていたの
23	328	10.0	で、布団も洗濯物も外に干したが／干してある
23	328	10.0	が、急に雨が降ってこれから家に戻らないとい
23	328	10.0	けない）。あったわれー（急な笑い）、あったな
23	328	10.0	ち（急に泣くこと）。
23	329	12.0	あった ばじょー 〈ちらっと見の良さ、見
23	328	10.0	かけ〉 【例】あれー あったばじょーどぅ や
23	328	10.0	ん どー。っんまー ぬてぃどぅ しらりーる、
23	328	10.0	っちょー ふぃらてぃどぅ しらりーる。（あ
23	328	10.0	いつは見かけだけだよ、馬は乗ってこそわかる
23	328	10.0	し、人はつき合ってこそわかる）。あったばじょ
23	328	10.0	ーや ちゅらさー あしが。（みかけはきれい
23	328	10.0	なのだが）。くぬ ないむのー まーさぎさー
23	328	10.9	 やたしが [かーぎぬぐとぅ まーさが あが
23	328	10.9	やーんでぃ うむたしが]、あったばじょーどぅ
23	328	10.0	 やっさー。（この果物はおいしそうだったが、
23	328	10.0	見かけが良いだけだよ）。くぬ ないむのー 
23	328	10.0	ばじょーや ねーらんしが、かみーねー まー
23	328	10.0	さん／かだくとぅ まーさたん どー。（この
23	328	10.0	果物は見かけの良さはないが、食べるとおいし
23	328	10.0	い／食べたらおいしかったよ）。
23	315	14.3	あったみ 〈精肉〉 【例】ぶた あったみ（豚
23	328	10.0	肉）、＝っわーぬ なまじし（豚の精肉）。ちぬ
23	328	10.0	 あったみ（牛肉）、＝うしぬ なまじし（牛の
23	328	10.0	精肉）。やま あったみ（イノシシの肉）。【参】
23	328	10.0	ふぃーじゃーぬ なまじし（山羊の精肉）。
23	315	14.3	あったる 〈大事な、大切な〉 【例】あいゑ
23	328	10.0	ーなー、あったる んーす してぃてー なら
23	328	10.0	ん どー。（あれあれ、大切な味噌を捨ててはい
23	328	10.0	けないよ）。あったる わらび をぅらん な
23	328	10.0	しみてぃ なー。（大事な子を失くしてしまっ
23	328	10.0	てね）。あったる とぅじ ふぃんがちゃる 
23	328	10.0	ばー なー？ じゃーふぇー そーさ やー。
23	322	10.0	（大事な妻を逃がしたのか。困ったことになった
23	328	10.0	ね）。あったる とぅじ をぅらん なしみて
24	85	10.0	ぃ なー？（大事な妻を居なくしてしまったの
24	85	10.0	か）。うんちぇーぬ ふぁーびけー とぅやー
24	85	10.0	に ぐちぇー むる してぃてぃ、なまぬ わ
24	85	10.0	かむんぬちゃーや あったる かみむぬん む
24	85	10.0	る してぃーん どー。（空心菜の葉だけ取っ
24	85	10.0	て茎をみんな捨てて、今時の若者たちは大切な
24	85	10.0	食べ物をみんな捨ててしまうよ）。あったる 
24	85	10.0	じん ねーん なとーさ／うとぅち ねーらん
24	85	10.0	 どー／うとぅちぇーさ やー。（大切なお金
24	85	10.0	が無くなっているよ／を落としてしまっている
24	85	10.0	よ／を落としてしまったんだね）。
24	72	14.3	あっちゅん 〈動きまわる、動く、歩く〉【活】
24	85	10.0	あっちゃん、あっかん、あっち 【例】とぅちー
24	85	10.0	ぬ やんでぃてぃ あっかん なとーん。（時
24	85	10.0	計が壊れて動かなくなっている）。うみ あっ
24	85	10.0	ちゃー（漁師）、はる あっちゃー（耕作人）。
24	85	10.0	なまー まー あっちょーが？（今は仕事は何
24	85	10.0	をしているの）。あっちんしぇーみ？（お元気で
24	85	10.0	いらっしゃいますか）。やー かちほーらーっ
24	85	10.0	し／かちほーてぃ あしでぃ あっちょーん。
24	79	10.0	（家を放ったらかして遊びまわっている）。わー
24	85	10.0	 やなぐち いち あっちゅる ぐとーん。（私
24	85	10.0	の悪口を言いふらしてるようだ）。あっからん
24	85	10.0	 あっちっし（嫌々ながら歩いて）。あっちゅ
24	85	10.0	み？（元気か）。
24	72	32.3	あっぺーる／うっぺーる／くっぺーる 〈あの／その／この大きさ〉 【例】っ
24	85	10.0	やーや くっぺーる いし ちゃーっし むっ
24	85	10.0	ちちゃが？（あなたはこの大きさの石をどのよ
24	85	10.0	うにして持って来たか）。あっぺーる いゆ く
24	85	10.0	ゎーち、いくたい しんかっし かだが？（あの
24	85	10.0	大きさの魚を釣って、何人の仲間で食べたの）。
24	72	14.3	あてぃ 〈思慮、目当て〉 【例】あてぃ なし
24	85	10.0	 むん なてぃ ぬーん わからん。（幼稚な
24	85	10.0	者で何もわからない）。わんねー どぅーちゅ
24	85	10.0	いむんどぅ やん どー。たーん をぅらん。
24	85	10.0	いちちょーてーまん ぬーぬ あてぃん ねー
24	85	10.0	らん。（私は独り者だよ。誰もいない。生きてい
24	85	10.0	ても何の当てもない）。しくちぇー ぬーが 
24	328	10.0	しーぶさら？ なーだ あてぃぬ ねーらん。
24	322	10.0	（仕事はいったい何をしたいのかまだ定まって
24	328	10.0	いない）。
24	315	14.3	あてぃーん 〈当てる〉【活】あてぃたん、あ
24	328	10.0	てぃらん、あてぃてぃ 【例】あれー くるま
24	328	10.0	んかい あてぃらったん。ちゅーあたえー し
24	328	10.0	ぇー をぅらに？（あの人は車にぶつけられた。
24	328	10.0	強い衝突をしていないね）。くるまんかい く
24	328	10.0	ゎーさったん／とぅばさったん。（車に轢かれ
24	328	10.0	た／ぶっ飛ばされた）。
24	328	29.9	あてぃげーふー／あってぃんぷー／あびれー ちごー（ぬ っちゅ）〈あてず
24	328	10.0	っぽう〉 【例】あれー あてぃげーふー／あ
24	328	10.0	ってぃんぷーどぅ やん どー。あびれー ち
24	328	10.0	ゃーがな ないんでぃ うむとーる はじ や
24	328	10.0	さ。（あの人はあてずっぽうだよ。口に出せばど
24	328	10.0	うにかなると思っているはずだよ）。
24	315	14.3	あとぅ しーちゅん 〈後ずさりする〉
24	321	10.0	【活】〜しーちゃん、〜しーかん、〜しーち 【例】
24	328	10.0	みー やますくとぅ くさーんかい しーけ
24	328	10.0	ー。（目を痛めるので後ろに寄りなさい）。
24	329	12.0	あとぅ しーちゃー 〈後ずさり〉【活】あと
24	328	10.0	ぅ しーちゃー すん〈後ずさりする〉 【例】
24	328	10.0	あんし ちかさをぅてぃ テレビ んーぢーね
24	328	10.0	ー、 みー やますくとぅ くさーんかい し
24	328	10.0	ーけー。（あんなに近くからテレビを観ると、目
24	328	10.0	を痛めるので後ろに寄りなさい）。
24	315	14.3	あとぅない あとぅない 〈後ろにひっ
24	328	10.0	こむこと〉 【例】あとぅないあとぅない さ
24	328	10.0	ー（引っ込みじあん）。あとぅないあとぅない
24	328	10.0	 びけーっし っちゅぬ くさー なとーくと
24	328	10.0	ぅ たーん わからんてーさ やー。（引っ込
24	328	10.0	んでばかりで人の後ろにひっこんでいるから誰
24	328	10.0	もわからなかったんだね）。あれー めーない
24	328	10.0	ないさー やくとぅ、わんから わんから そ
24	328	10.0	ーん。（あれは出たがりで、人前にばかりいる）。
